block,TOT_PR,time,year,month,index,to_change,constraint_begin,constraint_end,level_0
104,0.004655673,2084-07-08 01:00:00,2084,7,1832,0,,,
105,0.0063184868,2084-07-17 17:00:00,2084,7,1833,0,,,
106,0.0045541255,2084-07-08 17:00:00,2084,7,1834,0,,,
107,0.0035742612,2084-07-08 17:00:00,2084,7,1835,0,,,
0,0.0072030327,2084-08-17 19:00:00,2084,8,1836,0,,,
1,0.0054638665,2084-08-04 18:00:00,2084,8,1837,0,,,
2,0.0058049983,2084-08-24 04:00:00,2084,8,1838,0,,,
3,0.0047380948,2084-08-17 20:00:00,2084,8,1839,0,,,
4,0.0023767932,2084-08-17 15:00:00,2084,8,1840,0,,,
5,0.0044928025,2084-08-04 15:00:00,2084,8,1841,0,,,
6,0.0032754706,2084-08-17 18:00:00,2084,8,1842,0,,,
7,0.0012464351,2084-08-08 20:00:00,2084,8,1843,0,,,
8,0.005986195,2084-08-04 21:00:00,2084,8,1844,0,,,
9,0.0037483317,2084-08-08 20:00:00,2084,8,1845,0,,,
10,0.0028284802,2084-08-05 21:00:00,2084,8,1846,0,,,
11,0.00074653514,2084-08-04 18:00:00,2084,8,1847,0,,,
12,0.0019532323,2084-08-04 19:00:00,2084,8,1848,0,,,
13,0.003516557,2084-08-19 15:00:00,2084,8,1849,0,,,
14,0.010935505,2084-08-19 15:00:00,2084,8,1850,0,,,
15,0.010200998,2084-08-17 16:00:00,2084,8,1851,0,,,
16,0.0041010147,2084-08-03 14:00:00,2084,8,1852,0,,,
17,0.004490477,2084-08-17 21:00:00,2084,8,1853,0,,,
18,0.003462179,2084-08-04 16:00:00,2084,8,1854,0,,,
19,0.0012936061,2084-08-08 20:00:00,2084,8,1855,0,,,
20,0.0026255823,2084-08-08 20:00:00,2084,8,1856,0,,,
21,0.0011934248,2084-08-24 06:00:00,2084,8,1857,0,,,
22,0.0007916519,2084-08-04 18:00:00,2084,8,1858,0,,,
23,0.0018468311,2084-08-04 18:00:00,2084,8,1859,0,,,
24,0.0038803008,2084-08-04 19:00:00,2084,8,1860,0,,,
25,0.0056801243,2084-08-17 16:00:00,2084,8,1861,0,,,
26,0.004963203,2084-08-19 15:00:00,2084,8,1862,0,,,
27,0.006170859,2084-08-04 19:00:00,2084,8,1863,0,,,
28,0.003508007,2084-08-03 14:00:00,2084,8,1864,0,,,
29,0.009286602,2084-08-19 16:00:00,2084,8,1865,0,,,
30,0.007212576,2084-08-19 19:00:00,2084,8,1866,0,,,
31,0.00593449,2084-08-17 19:00:00,2084,8,1867,0,,,
32,0.004399357,2084-08-19 17:00:00,2084,8,1868,0,,,
33,0.0018771477,2084-08-04 17:00:00,2084,8,1869,0,,,
34,0.0038448423,2084-08-08 19:00:00,2084,8,1870,0,,,
35,0.0032355846,2084-08-08 18:00:00,2084,8,1871,0,,,
36,0.0024153271,2084-08-24 05:00:00,2084,8,1872,0,,,
37,0.004208279,2084-08-04 18:00:00,2084,8,1873,0,,,
38,0.0023348508,2084-08-04 19:00:00,2084,8,1874,0,,,
39,0.0063152434,2084-08-19 18:00:00,2084,8,1875,0,,,
40,0.0034706166,2084-08-19 16:00:00,2084,8,1876,0,,,
41,0.0069341054,2084-08-19 16:00:00,2084,8,1877,0,,,
42,0.008416362,2084-08-17 21:00:00,2084,8,1878,0,,,
43,0.005832276,2084-08-19 16:00:00,2084,8,1879,0,,,
44,0.016228974,2084-08-19 17:00:00,2084,8,1880,0,,,
45,0.00443889,2084-08-19 17:00:00,2084,8,1881,0,,,
46,0.00644868,2084-08-19 18:00:00,2084,8,1882,0,,,
47,0.002320018,2084-08-05 13:00:00,2084,8,1883,0,,,
48,0.010524495,2084-08-17 08:00:00,2084,8,1884,0,,,
49,0.015286613,2084-08-04 18:00:00,2084,8,1885,0,,,
50,0.005496447,2084-08-04 19:00:00,2084,8,1886,0,,,
51,0.015740208,2084-08-04 19:00:00,2084,8,1887,0,,,
52,0.013200513,2084-08-04 19:00:00,2084,8,1888,0,,,
53,0.004008186,2084-08-04 18:00:00,2084,8,1889,0,,,
54,0.0032428347,2084-08-13 05:00:00,2084,8,1890,0,,,
55,0.0059022224,2084-08-17 19:00:00,2084,8,1891,0,,,
56,0.0071929893,2084-08-17 22:00:00,2084,8,1892,0,,,
57,0.00823068,2084-08-19 17:00:00,2084,8,1893,0,,,
58,0.007986211,2084-08-19 18:00:00,2084,8,1894,0,,,
59,0.01244575,2084-08-19 18:00:00,2084,8,1895,0,,,
60,0.01712926,2084-08-17 08:00:00,2084,8,1896,0,,,
61,0.009824751,2084-08-17 08:00:00,2084,8,1897,0,,,
62,0.0114469435,2084-08-04 19:00:00,2084,8,1898,0,,,
63,0.018261297,2084-08-04 19:00:00,2084,8,1899,0,,,
64,0.009556749,2084-08-04 19:00:00,2084,8,1900,0,,,
65,0.0075436244,2084-08-12 23:00:00,2084,8,1901,0,,,
66,0.0073040086,2084-08-13 05:00:00,2084,8,1902,0,,,
67,0.0042036045,2084-08-13 00:00:00,2084,8,1903,0,,,
68,0.010153062,2084-08-19 20:00:00,2084,8,1904,0,,,
69,0.007880647,2084-08-19 20:00:00,2084,8,1905,0,,,
70,0.0037345525,2084-08-19 21:00:00,2084,8,1906,0,,,
71,0.007866841,2084-08-19 18:00:00,2084,8,1907,0,,,
72,0.0034031942,2084-08-19 02:00:00,2084,8,1908,0,,,
73,0.0036574958,2084-08-17 11:00:00,2084,8,1909,0,,,
74,0.006845519,2084-08-17 09:00:00,2084,8,1910,0,,,
75,0.015014052,2084-08-17 09:00:00,2084,8,1911,0,,,
76,0.0049177143,2084-08-17 12:00:00,2084,8,1912,0,,,
77,0.005145124,2084-08-17 10:00:00,2084,8,1913,0,,,
78,0.004823209,2084-08-12 23:00:00,2084,8,1914,0,,,
79,0.0028821034,2084-08-12 23:00:00,2084,8,1915,0,,,
80,0.0074488604,2084-08-13 00:00:00,2084,8,1916,0,,,
81,0.0044439286,2084-08-17 22:00:00,2084,8,1917,0,,,
82,0.00795371,2084-08-19 18:00:00,2084,8,1918,0,,,
83,0.0065039513,2084-08-19 21:00:00,2084,8,1919,0,,,
84,0.0013948815,2084-08-12 14:00:00,2084,8,1920,0,,,
85,0.0043528792,2084-08-24 05:00:00,2084,8,1921,0,,,
86,0.006233603,2084-08-24 04:00:00,2084,8,1922,0,,,
87,0.014571526,2084-08-04 20:00:00,2084,8,1923,0,,,
88,0.004014865,2084-08-17 12:00:00,2084,8,1924,0,,,
89,0.0051426883,2084-08-12 23:00:00,2084,8,1925,0,,,
90,0.0045378557,2084-08-17 10:00:00,2084,8,1926,0,,,
91,0.006066255,2084-08-12 23:00:00,2084,8,1927,0,,,
92,0.004262163,2084-08-13 00:00:00,2084,8,1928,0,,,
93,0.0021869508,2084-08-17 22:00:00,2084,8,1929,0,,,
94,0.0061932425,2084-08-19 18:00:00,2084,8,1930,0,,,
95,0.012390067,2084-08-13 01:00:00,2084,8,1931,0,,,
96,0.0033049113,2084-08-19 00:00:00,2084,8,1932,0,,,
97,0.0031517756,2084-08-24 05:00:00,2084,8,1933,0,,,
98,0.004332063,2084-08-18 21:00:00,2084,8,1934,0,,,
99,0.00546113,2084-08-04 20:00:00,2084,8,1935,0,,,
100,0.0016636287,2084-08-19 06:00:00,2084,8,1936,0,,,
101,0.0073598847,2084-08-17 10:00:00,2084,8,1937,0,,,
102,0.0027956874,2084-08-13 00:00:00,2084,8,1938,0,,,
103,0.0104155615,2084-08-13 00:00:00,2084,8,1939,0,,,
104,0.007296707,2084-08-12 23:00:00,2084,8,1940,0,,,
105,0.0070899557,2084-08-13 00:00:00,2084,8,1941,0,,,
106,0.005027028,2084-08-13 01:00:00,2084,8,1942,0,,,
107,0.017036073,2084-08-13 01:00:00,2084,8,1943,0,,,
0,0.0046427716,2085-06-29 17:00:00,2085,6,1944,0,,,
1,0.0023535767,2085-06-14 17:00:00,2085,6,1945,0,,,
2,0.0028187383,2085-06-29 18:00:00,2085,6,1946,0,,,
3,0.0034599616,2085-06-14 18:00:00,2085,6,1947,0,,,
4,0.0035277274,2085-06-29 19:00:00,2085,6,1948,0,,,
5,0.0037217306,2085-06-14 14:00:00,2085,6,1949,0,,,
6,0.004648301,2085-06-03 15:00:00,2085,6,1950,0,,,
7,0.002271808,2085-06-29 01:00:00,2085,6,1951,0,,,
8,0.0008388837,2085-06-03 19:00:00,2085,6,1952,0,,,
9,0.005988922,2085-06-30 18:00:00,2085,6,1953,0,,,
10,0.0023862214,2085-06-03 18:00:00,2085,6,1954,0,,,
11,0.0018490371,2085-06-03 22:00:00,2085,6,1955,0,,,
12,0.0059484006,2085-06-29 17:00:00,2085,6,1956,0,,,
13,0.002798041,2085-06-30 00:00:00,2085,6,1957,0,,,
14,0.009709308,2085-06-29 18:00:00,2085,6,1958,0,,,
15,0.003980905,2085-06-14 18:00:00,2085,6,1959,0,,,
16,0.00444792,2085-06-29 19:00:00,2085,6,1960,0,,,
17,0.0035136475,2085-06-27 06:00:00,2085,6,1961,0,,,
18,0.0021644053,2085-06-14 16:00:00,2085,6,1962,0,,,
19,0.00264572,2085-06-03 15:00:00,2085,6,1963,0,,,
20,0.0014067569,2085-06-29 21:00:00,2085,6,1964,0,,,
21,0.0035886068,2085-06-03 16:00:00,2085,6,1965,0,,,
22,0.0022204923,2085-06-20 18:00:00,2085,6,1966,0,,,
23,0.0030786388,2085-06-30 19:00:00,2085,6,1967,0,,,
24,0.0034444074,2085-06-29 17:00:00,2085,6,1968,0,,,
25,0.0026240626,2085-06-30 00:00:00,2085,6,1969,0,,,
26,0.005457214,2085-06-29 18:00:00,2085,6,1970,0,,,
27,0.007174937,2085-06-29 18:00:00,2085,6,1971,0,,,
28,0.0040461766,2085-06-29 19:00:00,2085,6,1972,0,,,
29,0.00431258,2085-06-02 19:00:00,2085,6,1973,0,,,
30,0.0029393344,2085-06-02 19:00:00,2085,6,1974,0,,,
31,0.0039718873,2085-06-03 15:00:00,2085,6,1975,0,,,
32,0.004757577,2085-06-14 20:00:00,2085,6,1976,0,,,
33,0.0070589613,2085-06-27 17:00:00,2085,6,1977,0,,,
34,0.0062747644,2085-06-30 19:00:00,2085,6,1978,0,,,
35,0.0045489348,2085-06-03 17:00:00,2085,6,1979,0,,,
36,0.0050266734,2085-06-29 17:00:00,2085,6,1980,0,,,
37,0.0030700483,2085-06-03 16:00:00,2085,6,1981,0,,,
38,0.005347508,2085-06-29 18:00:00,2085,6,1982,0,,,
39,0.0034333179,2085-06-29 18:00:00,2085,6,1983,0,,,
40,0.0031091473,2085-06-14 20:00:00,2085,6,1984,0,,,
41,0.005437864,2085-06-14 19:00:00,2085,6,1985,0,,,
42,0.00478095,2085-06-20 20:00:00,2085,6,1986,0,,,
43,0.005276636,2085-06-29 11:00:00,2085,6,1987,0,,,
44,0.006914282,2085-06-27 17:00:00,2085,6,1988,0,,,
45,0.005882068,2085-06-14 21:00:00,2085,6,1989,0,,,
46,0.004052961,2085-06-14 21:00:00,2085,6,1990,0,,,
47,0.0054470366,2085-06-27 19:00:00,2085,6,1991,0,,,
48,0.0045917397,2085-06-29 22:00:00,2085,6,1992,0,,,
49,0.0071545434,2085-06-29 22:00:00,2085,6,1993,0,,,
50,0.0030332748,2085-06-29 23:00:00,2085,6,1994,0,,,
51,0.0031720512,2085-06-14 20:00:00,2085,6,1995,0,,,
52,0.0060367757,2085-06-14 19:00:00,2085,6,1996,0,,,
53,0.008799892,2085-06-14 19:00:00,2085,6,1997,0,,,
54,0.004925192,2085-06-20 20:00:00,2085,6,1998,0,,,
55,0.0054733497,2085-06-03 14:00:00,2085,6,1999,0,,,
56,0.005875364,2085-06-20 21:00:00,2085,6,2000,0,,,
57,0.004290595,2085-06-24 18:00:00,2085,6,2001,0,,,
58,0.0037407184,2085-06-03 16:00:00,2085,6,2002,0,,,
59,0.0038933915,2085-06-29 13:00:00,2085,6,2003,0,,,
60,0.0036287522,2085-06-14 18:00:00,2085,6,2004,0,,,
61,0.0076568574,2085-06-02 20:00:00,2085,6,2005,0,,,
62,0.0076653617,2085-06-02 20:00:00,2085,6,2006,0,,,
63,0.0016599183,2085-06-03 18:00:00,2085,6,2007,0,,,
64,0.0039872774,2085-06-14 21:00:00,2085,6,2008,0,,,
65,0.0038363663,2085-06-14 22:00:00,2085,6,2009,0,,,
66,0.0077570304,2085-06-14 20:00:00,2085,6,2010,0,,,
67,0.009822946,2085-06-24 16:00:00,2085,6,2011,0,,,
68,0.008760649,2085-06-20 21:00:00,2085,6,2012,0,,,
69,0.007966722,2085-06-24 17:00:00,2085,6,2013,0,,,
70,0.006214287,2085-06-24 18:00:00,2085,6,2014,0,,,
71,0.004636961,2085-06-14 22:00:00,2085,6,2015,0,,,
72,0.0011062142,2085-06-03 14:00:00,2085,6,2016,0,,,
73,0.0012800184,2085-06-14 16:00:00,2085,6,2017,0,,,
74,0.0022983465,2085-06-14 16:00:00,2085,6,2018,0,,,
75,0.002937675,2085-06-02 21:00:00,2085,6,2019,0,,,
76,0.005770551,2085-06-02 21:00:00,2085,6,2020,0,,,
77,0.0024172855,2085-06-14 16:00:00,2085,6,2021,0,,,
78,0.0036274774,2085-06-14 18:00:00,2085,6,2022,0,,,
79,0.0035658788,2085-06-14 20:00:00,2085,6,2023,0,,,
80,0.0031448992,2085-06-03 16:00:00,2085,6,2024,0,,,
81,0.0029084594,2085-06-03 14:00:00,2085,6,2025,0,,,
82,0.004446739,2085-06-03 15:00:00,2085,6,2026,0,,,
83,0.010407127,2085-06-03 15:00:00,2085,6,2027,0,,,
84,0.0030081212,2085-06-03 04:00:00,2085,6,2028,0,,,
85,0.0022569625,2085-06-03 14:00:00,2085,6,2029,0,,,
86,0.0019366504,2085-06-14 16:00:00,2085,6,2030,0,,,
87,0.010317238,2085-06-02 21:00:00,2085,6,2031,0,,,
88,0.008440619,2085-06-02 21:00:00,2085,6,2032,0,,,
89,0.003882513,2085-06-03 13:00:00,2085,6,2033,0,,,
90,0.0055345986,2085-06-14 18:00:00,2085,6,2034,0,,,
91,0.0020318455,2085-06-03 00:00:00,2085,6,2035,0,,,
92,0.0018613166,2085-06-16 00:00:00,2085,6,2036,0,,,
93,0.0026490716,2085-06-15 00:00:00,2085,6,2037,0,,,
94,0.0015412236,2085-06-15 01:00:00,2085,6,2038,0,,,
95,0.0062674964,2085-06-03 17:00:00,2085,6,2039,0,,,
96,0.00359745,2085-06-14 14:00:00,2085,6,2040,0,,,
97,0.0029776786,2085-06-03 14:00:00,2085,6,2041,0,,,
98,0.0032579263,2085-06-03 14:00:00,2085,6,2042,0,,,
99,0.002749926,2085-06-14 16:00:00,2085,6,2043,0,,,
100,0.0016333582,2085-06-02 22:00:00,2085,6,2044,0,,,
101,0.007048093,2085-06-14 17:00:00,2085,6,2045,0,,,
102,0.005529283,2085-06-02 22:00:00,2085,6,2046,0,,,
103,0.0053569083,2085-06-03 00:00:00,2085,6,2047,0,,,
104,0.0033157982,2085-06-03 01:00:00,2085,6,2048,0,,,
105,0.0024004886,2085-06-14 19:00:00,2085,6,2049,0,,,
106,0.0033805403,2085-06-03 01:00:00,2085,6,2050,0,,,
107,0.0022168583,2085-06-03 15:00:00,2085,6,2051,0,,,
1,0.0017624912,2085-07-26 01:00:00,2085,7,2053,0,,,
2,0.0020426018,2085-07-26 01:00:00,2085,7,2054,0,,,
3,0.0035656057,2085-07-26 01:00:00,2085,7,2055,0,,,
4,0.0059859212,2085-07-26 02:00:00,2085,7,2056,0,,,
5,0.008975778,2085-07-26 02:00:00,2085,7,2057,0,,,
6,0.0034022941,2085-07-26 03:00:00,2085,7,2058,0,,,
7,0.007591951,2085-07-26 03:00:00,2085,7,2059,0,,,
8,0.00032569002,2085-07-26 04:00:00,2085,7,2060,0,,,
9,0.00048497686,2085-07-19 16:00:00,2085,7,2061,0,,,
10,0.0027913344,2085-07-26 04:00:00,2085,7,2062,0,,,
11,0.0021548246,2085-07-26 04:00:00,2085,7,2063,0,,,
13,0.0013162894,2085-07-30 09:00:00,2085,7,2065,0,,,
15,0.0005979318,2085-07-26 01:00:00,2085,7,2067,0,,,
16,0.0016519271,2085-07-26 02:00:00,2085,7,2068,0,,,
17,0.0032885827,2085-07-26 02:00:00,2085,7,2069,0,,,
18,0.002665923,2085-07-26 02:00:00,2085,7,2070,0,,,
19,0.007845931,2085-07-26 03:00:00,2085,7,2071,0,,,
20,0.0062165186,2085-07-26 03:00:00,2085,7,2072,0,,,
21,0.0011163577,2085-07-18 21:00:00,2085,7,2073,0,,,
22,0.00685641,2085-07-26 04:00:00,2085,7,2074,0,,,
23,0.005159709,2085-07-26 04:00:00,2085,7,2075,0,,,
24,0.0019653344,2085-07-30 02:00:00,2085,7,2076,0,,,
27,0.0033732408,2085-07-30 10:00:00,2085,7,2079,0,,,
28,0.0013589395,2085-07-26 02:00:00,2085,7,2080,0,,,
29,0.0018628647,2085-07-04 10:00:00,2085,7,2081,0,,,
30,0.0060430504,2085-07-26 01:00:00,2085,7,2082,0,,,
31,0.0024217786,2085-07-29 16:00:00,2085,7,2083,0,,,
32,0.011466556,2085-07-26 02:00:00,2085,7,2084,0,,,
33,0.0072027873,2085-07-26 03:00:00,2085,7,2085,0,,,
34,0.010852988,2085-07-26 03:00:00,2085,7,2086,0,,,
35,0.00474179,2085-07-26 04:00:00,2085,7,2087,0,,,
36,0.0030750106,2085-07-30 02:00:00,2085,7,2088,0,,,
37,0.0018147954,2085-07-30 03:00:00,2085,7,2089,0,,,
39,0.001184301,2085-07-26 02:00:00,2085,7,2091,0,,,
40,0.0027850086,2085-07-26 02:00:00,2085,7,2092,0,,,
41,0.004939133,2085-07-30 11:00:00,2085,7,2093,0,,,
42,0.0020201476,2085-07-30 11:00:00,2085,7,2094,0,,,
43,0.0022086834,2085-07-26 02:00:00,2085,7,2095,0,,,
44,0.009870761,2085-07-26 02:00:00,2085,7,2096,0,,,
45,0.003027817,2085-07-26 02:00:00,2085,7,2097,0,,,
46,0.0073955306,2085-07-26 03:00:00,2085,7,2098,0,,,
47,0.0031944094,2085-07-26 04:00:00,2085,7,2099,0,,,
48,0.003545744,2085-07-30 02:00:00,2085,7,2100,0,,,
50,0.0010053604,2085-07-30 04:00:00,2085,7,2102,0,,,
51,0.0010537736,2085-07-26 02:00:00,2085,7,2103,0,,,
52,0.0035766992,2085-07-26 02:00:00,2085,7,2104,0,,,
53,0.0005523165,2085-07-08 06:00:00,2085,7,2105,0,,,
54,0.0021253703,2085-07-30 10:00:00,2085,7,2106,0,,,
55,0.0018488129,2085-07-26 02:00:00,2085,7,2107,0,,,
56,0.004611773,2085-07-30 12:00:00,2085,7,2108,0,,,
57,0.0029213834,2085-07-26 03:00:00,2085,7,2109,0,,,
58,0.0024451306,2085-07-26 00:00:00,2085,7,2110,0,,,
59,0.0026468367,2085-07-30 14:00:00,2085,7,2111,0,,,
60,0.005894362,2085-07-04 09:00:00,2085,7,2112,0,,,
61,0.0050477474,2085-07-30 02:00:00,2085,7,2113,0,,,
62,0.0016300688,2085-07-30 10:00:00,2085,7,2114,0,,,
63,0.00056822016,2085-07-29 22:00:00,2085,7,2115,0,,,
64,0.0027536077,2085-07-26 02:00:00,2085,7,2116,0,,,
65,0.004716076,2085-07-26 02:00:00,2085,7,2117,0,,,
66,0.0009079084,2085-07-26 02:00:00,2085,7,2118,0,,,
67,0.0036251124,2085-07-30 11:00:00,2085,7,2119,0,,,
69,0.0050019817,2085-07-30 10:00:00,2085,7,2121,0,,,
70,0.00428077,2085-07-30 12:00:00,2085,7,2122,0,,,
71,0.009280526,2085-07-30 13:00:00,2085,7,2123,0,,,
72,0.0054458063,2085-07-04 09:00:00,2085,7,2124,0,,,
73,0.006351924,2085-07-29 22:00:00,2085,7,2125,0,,,
74,0.0010075821,2085-07-04 10:00:00,2085,7,2126,0,,,
75,0.0026718867,2085-07-04 10:00:00,2085,7,2127,0,,,
76,0.002668808,2085-07-04 10:00:00,2085,7,2128,0,,,
77,0.003732009,2085-07-26 02:00:00,2085,7,2129,0,,,
78,0.0005919051,2085-07-26 03:00:00,2085,7,2130,0,,,
79,0.00029812555,2085-07-26 03:00:00,2085,7,2131,0,,,
80,0.00044447428,2085-07-08 04:00:00,2085,7,2132,0,,,
83,0.0027713145,2085-07-30 12:00:00,2085,7,2135,0,,,
84,0.00746583,2085-07-29 22:00:00,2085,7,2136,0,,,
85,0.0044809617,2085-07-30 09:00:00,2085,7,2137,0,,,
86,0.0023071372,2085-07-30 01:00:00,2085,7,2138,0,,,
87,0.0017097206,2085-07-04 10:00:00,2085,7,2139,0,,,
88,0.0015426739,2085-07-30 04:00:00,2085,7,2140,0,,,
89,0.00042736364,2085-07-30 05:00:00,2085,7,2141,0,,,
90,0.003045676,2085-07-04 11:00:00,2085,7,2142,0,,,
91,0.0023036397,2085-07-04 11:00:00,2085,7,2143,0,,,
92,0.0012734812,2085-07-26 03:00:00,2085,7,2144,0,,,
95,0.0041676364,2085-07-30 10:00:00,2085,7,2147,0,,,
96,0.006621392,2085-07-29 22:00:00,2085,7,2148,0,,,
97,0.0057258303,2085-07-30 09:00:00,2085,7,2149,0,,,
98,0.0030754884,2085-07-30 01:00:00,2085,7,2150,0,,,
99,0.0014587129,2085-07-04 10:00:00,2085,7,2151,0,,,
100,0.0009683985,2085-07-30 03:00:00,2085,7,2152,0,,,
101,0.00085115735,2085-07-30 03:00:00,2085,7,2153,0,,,
102,0.00239739,2085-07-29 23:00:00,2085,7,2154,0,,,
103,0.0035701944,2085-07-26 03:00:00,2085,7,2155,0,,,
104,0.0013078921,2085-07-04 12:00:00,2085,7,2156,0,,,
105,0.005058593,2085-07-30 05:00:00,2085,7,2157,0,,,
106,0.0065625384,2085-07-30 11:00:00,2085,7,2158,0,,,
107,0.0014646392,2085-07-30 11:00:00,2085,7,2159,0,,,
0,0.00014676101,2085-08-19 07:00:00,2085,8,2160,0,,,
1,0.001191712,2085-08-18 07:00:00,2085,8,2161,0,,,
2,0.0021182126,2085-08-27 10:00:00,2085,8,2162,0,,,
3,0.002277799,2085-08-27 11:00:00,2085,8,2163,0,,,
4,0.0029250775,2085-08-18 08:00:00,2085,8,2164,0,,,
5,0.0013175956,2085-08-27 11:00:00,2085,8,2165,0,,,
6,0.0013691313,2085-08-27 11:00:00,2085,8,2166,0,,,
7,0.0011189069,2085-08-11 19:00:00,2085,8,2167,0,,,
8,0.0011077481,2085-08-27 12:00:00,2085,8,2168,0,,,
9,0.00015330937,2085-08-18 10:00:00,2085,8,2169,0,,,
10,0.0006874572,2085-08-27 13:00:00,2085,8,2170,0,,,
11,0.0013694654,2085-08-27 13:00:00,2085,8,2171,0,,,
12,0.00049321214,2085-08-19 07:00:00,2085,8,2172,0,,,
13,0.0030957393,2085-08-18 07:00:00,2085,8,2173,0,,,
14,0.0035316828,2085-08-27 09:00:00,2085,8,2174,0,,,
15,0.0033453796,2085-08-11 13:00:00,2085,8,2175,0,,,
16,0.0072258585,2085-08-18 08:00:00,2085,8,2176,0,,,
17,0.0070209512,2085-08-11 14:00:00,2085,8,2177,0,,,
18,0.0030440872,2085-08-11 18:00:00,2085,8,2178,0,,,
19,0.0013791908,2085-08-11 19:00:00,2085,8,2179,0,,,
20,0.00051392236,2085-08-27 11:00:00,2085,8,2180,0,,,
21,0.00047129072,2085-08-18 10:00:00,2085,8,2181,0,,,
22,0.00045995414,2085-08-27 12:00:00,2085,8,2182,0,,,
23,0.0015526633,2085-08-27 13:00:00,2085,8,2183,0,,,
24,0.00017661047,2085-08-18 07:00:00,2085,8,2184,0,,,
25,0.0029403393,2085-08-18 07:00:00,2085,8,2185,0,,,
26,0.0011104723,2085-08-27 09:00:00,2085,8,2186,0,,,
27,0.0008932251,2085-08-11 13:00:00,2085,8,2187,0,,,
28,0.0053255484,2085-08-18 08:00:00,2085,8,2188,0,,,
29,0.0019247909,2085-08-27 10:00:00,2085,8,2189,0,,,
30,0.0027523611,2085-08-11 13:00:00,2085,8,2190,0,,,
31,0.0045114737,2085-08-11 19:00:00,2085,8,2191,0,,,
32,0.0025969716,2085-08-11 19:00:00,2085,8,2192,0,,,
33,0.0066039646,2085-08-11 20:00:00,2085,8,2193,0,,,
34,0.0014630068,2085-08-19 13:00:00,2085,8,2194,0,,,
35,0.001567498,2085-08-27 12:00:00,2085,8,2195,0,,,
36,0.0040649483,2085-08-11 18:00:00,2085,8,2196,0,,,
37,0.0035613547,2085-08-18 07:00:00,2085,8,2197,0,,,
38,0.00046226507,2085-08-12 04:00:00,2085,8,2198,0,,,
39,0.0011373904,2085-08-19 18:00:00,2085,8,2199,0,,,
40,0.008356076,2085-08-11 14:00:00,2085,8,2200,0,,,
41,0.004845483,2085-08-11 14:00:00,2085,8,2201,0,,,
42,0.002825478,2085-08-27 09:00:00,2085,8,2202,0,,,
43,0.0031925307,2085-08-11 15:00:00,2085,8,2203,0,,,
44,0.002326902,2085-08-27 10:00:00,2085,8,2204,0,,,
45,0.00558837,2085-08-11 19:00:00,2085,8,2205,0,,,
46,0.0017643803,2085-08-18 11:00:00,2085,8,2206,0,,,
47,0.0062230295,2085-08-11 20:00:00,2085,8,2207,0,,,
48,0.009595986,2085-08-11 18:00:00,2085,8,2208,0,,,
49,0.003089468,2085-08-18 07:00:00,2085,8,2209,0,,,
50,0.0007280107,2085-08-12 00:00:00,2085,8,2210,0,,,
51,0.0022640037,2085-08-11 19:00:00,2085,8,2211,0,,,
52,0.0019894755,2085-08-18 08:00:00,2085,8,2212,0,,,
53,0.0034668727,2085-08-11 13:00:00,2085,8,2213,0,,,
54,0.0010942769,2085-08-11 19:00:00,2085,8,2214,0,,,
55,0.004667441,2085-08-11 15:00:00,2085,8,2215,0,,,
56,0.0028209742,2085-08-11 14:00:00,2085,8,2216,0,,,
57,0.0043051,2085-08-11 16:00:00,2085,8,2217,0,,,
58,0.0034574184,2085-08-11 20:00:00,2085,8,2218,0,,,
59,0.0055758986,2085-08-11 20:00:00,2085,8,2219,0,,,
60,0.0052940547,2085-08-11 18:00:00,2085,8,2220,0,,,
61,0.0027024415,2085-08-11 22:00:00,2085,8,2221,0,,,
62,0.000601792,2085-08-11 19:00:00,2085,8,2222,0,,,
63,0.004707695,2085-08-11 19:00:00,2085,8,2223,0,,,
64,0.002199023,2085-08-18 08:00:00,2085,8,2224,0,,,
65,0.0019898647,2085-08-11 15:00:00,2085,8,2225,0,,,
66,0.0005059556,2085-08-11 20:00:00,2085,8,2226,0,,,
67,0.0040380163,2085-08-18 09:00:00,2085,8,2227,0,,,
68,0.009304855,2085-08-02 01:00:00,2085,8,2228,0,,,
69,0.00519705,2085-08-11 21:00:00,2085,8,2229,0,,,
70,0.0052673565,2085-08-11 23:00:00,2085,8,2230,0,,,
72,0.0014098485,2085-08-11 18:00:00,2085,8,2232,0,,,
73,0.0012399515,2085-08-11 20:00:00,2085,8,2233,0,,,
74,0.0018886845,2085-08-11 19:00:00,2085,8,2234,0,,,
75,0.012196685,2085-08-11 19:00:00,2085,8,2235,0,,,
76,0.0078036007,2085-08-11 19:00:00,2085,8,2236,0,,,
77,0.0013536663,2085-08-11 20:00:00,2085,8,2237,0,,,
78,0.008417901,2085-08-11 20:00:00,2085,8,2238,0,,,
79,0.006011546,2085-08-11 20:00:00,2085,8,2239,0,,,
80,0.0031328162,2085-08-11 20:00:00,2085,8,2240,0,,,
81,0.010796404,2085-08-02 01:00:00,2085,8,2241,0,,,
82,0.0034260047,2085-08-02 01:00:00,2085,8,2242,0,,,
83,0.005617013,2085-08-11 23:00:00,2085,8,2243,0,,,
84,0.00016566495,2085-08-12 02:00:00,2085,8,2244,0,,,
85,0.0010158521,2085-08-12 03:00:00,2085,8,2245,0,,,
86,0.0011456735,2085-08-12 04:00:00,2085,8,2246,0,,,
