block,year,month,to_change,constraint_begin,constraint_end,TOT_PR,time
3,2008,7,0,,,0.0032386994,2008-07-12 13:00:00
4,2008,7,0,,,0.0035086076,2008-07-03 15:00:00
5,2008,7,0,,,0.003930714,2008-07-03 16:00:00
6,2008,7,0,,,0.0040796273,2008-07-06 23:00:00
7,2008,7,0,,,0.0060580573,2008-07-03 17:00:00
8,2008,7,0,,,0.0031045075,2008-07-03 03:00:00
9,2008,7,0,,,0.0022806579,2008-07-02 19:00:00
10,2008,7,0,,,0.0027005658,2008-07-02 20:00:00
11,2008,7,0,,,0.0017425282,2008-07-11 16:00:00
12,2008,7,0,,,0.005195499,2008-07-12 14:00:00
13,2008,7,0,,,0.006259118,2008-07-03 16:00:00
14,2008,7,0,,,0.005871693,2008-07-03 16:00:00
15,2008,7,0,,,0.006645035,2008-07-07 00:00:00
16,2008,7,0,,,0.001691745,2008-07-12 03:00:00
17,2008,7,0,,,0.0030711545,2008-07-12 05:00:00
18,2008,7,0,,,0.0036828865,2008-07-11 19:00:00
19,2008,7,0,,,0.0031504948,2008-07-11 17:00:00
20,2008,7,0,,,0.002690347,2008-07-20 12:00:00
21,2008,7,0,,,0.004618696,2008-07-12 16:00:00
22,2008,7,0,,,0.0067852368,2008-07-12 15:00:00
23,2008,7,0,,,0.003922451,2008-07-12 19:00:00
24,2008,7,0,,,0.0021072968,2008-07-03 02:00:00
25,2008,7,0,,,0.0029250812,2008-07-02 18:00:00
26,2008,7,0,,,0.0024295032,2008-07-03 05:00:00
27,2008,7,0,,,0.004444614,2008-07-20 03:00:00
28,2008,7,0,,,0.0034810072,2008-07-26 16:00:00
29,2008,7,0,,,0.003270941,2008-07-26 17:00:00
30,2008,7,0,,,0.0036211973,2008-07-12 15:00:00
31,2008,7,0,,,0.004306575,2008-07-12 16:00:00
32,2008,7,0,,,0.002493314,2008-07-12 04:00:00
33,2008,7,0,,,0.0018101522,2008-07-11 16:00:00
34,2008,7,0,,,0.0056504174,2008-07-02 19:00:00
35,2008,7,0,,,0.003715368,2008-07-20 04:00:00
36,2008,7,0,,,0.0027012296,2008-07-20 04:00:00
37,2008,7,0,,,0.006158817,2008-07-20 04:00:00
38,2008,7,0,,,0.0035080574,2008-07-12 12:00:00
39,2008,7,0,,,0.0032450524,2008-07-20 05:00:00
40,2008,7,0,,,0.0011135612,2008-07-03 00:00:00
41,2008,7,0,,,0.0014063864,2008-07-02 18:00:00
42,2008,7,0,,,0.0029649832,2008-07-02 19:00:00
43,2008,7,0,,,0.002775767,2008-07-11 16:00:00
44,2008,7,0,,,0.0048558405,2008-07-20 04:00:00
45,2008,7,0,,,0.0032108813,2008-07-20 02:00:00
46,2008,7,0,,,0.0057782345,2008-07-20 05:00:00
47,2008,7,0,,,0.00961731,2008-07-20 05:00:00
0,2008,8,0,,,0.0018881657,2008-08-24 19:00:00
1,2008,8,0,,,0.0024357708,2008-08-12 19:00:00
2,2008,8,0,,,0.002536465,2008-08-12 19:00:00
3,2008,8,0,,,0.002498377,2008-08-15 04:00:00
4,2008,8,0,,,0.0031497641,2008-08-25 01:00:00
5,2008,8,0,,,0.0030646785,2008-08-25 02:00:00
6,2008,8,0,,,0.0036950163,2008-08-15 08:00:00
7,2008,8,0,,,0.0042562913,2008-08-07 22:00:00
8,2008,8,0,,,0.0055134934,2008-08-07 15:00:00
9,2008,8,0,,,0.0037250463,2008-08-12 17:00:00
10,2008,8,0,,,0.0018212376,2008-08-11 20:00:00
11,2008,8,0,,,0.0018411812,2008-08-11 19:00:00
12,2008,8,0,,,0.0049268743,2008-08-15 05:00:00
13,2008,8,0,,,0.004166014,2008-08-15 05:00:00
14,2008,8,0,,,0.0040035304,2008-08-24 03:00:00
15,2008,8,0,,,0.005070272,2008-08-07 22:00:00
16,2008,8,0,,,0.0017095509,2008-08-12 14:00:00
17,2008,8,0,,,0.0056232708,2008-08-31 21:00:00
18,2008,8,0,,,0.002617065,2008-08-07 16:00:00
19,2008,8,0,,,0.0033784818,2008-08-12 18:00:00
20,2008,8,0,,,0.0026095475,2008-08-12 20:00:00
21,2008,8,0,,,0.0072928034,2008-08-14 18:00:00
22,2008,8,0,,,0.006782822,2008-08-15 06:00:00
23,2008,8,0,,,0.005511022,2008-08-07 21:00:00
24,2008,8,0,,,0.0017721151,2008-08-07 15:00:00
25,2008,8,0,,,0.0025390333,2008-08-07 16:00:00
26,2008,8,0,,,0.003787198,2008-08-31 22:00:00
27,2008,8,0,,,0.0028586588,2008-08-12 17:00:00
28,2008,8,0,,,0.0017555067,2008-08-15 10:00:00
29,2008,8,0,,,0.0037369328,2008-08-12 19:00:00
30,2008,8,0,,,0.0037096525,2008-08-14 20:00:00
31,2008,8,0,,,0.0065009836,2008-08-14 19:00:00
32,2008,8,0,,,0.0020424938,2008-08-07 15:00:00
33,2008,8,0,,,0.004326976,2008-08-07 16:00:00
34,2008,8,0,,,0.0026896617,2008-08-31 23:00:00
35,2008,8,0,,,0.0014988834,2008-08-31 17:00:00
36,2008,8,0,,,0.0012916351,2008-08-15 05:00:00
37,2008,8,0,,,0.0020728817,2008-08-01 17:00:00
38,2008,8,0,,,0.0053010816,2008-08-01 17:00:00
39,2008,8,0,,,0.0036785805,2008-08-08 03:00:00
40,2008,8,0,,,0.0018125953,2008-08-07 15:00:00
41,2008,8,0,,,0.0052133487,2008-08-07 16:00:00
42,2008,8,0,,,0.0052957977,2008-08-07 16:00:00
43,2008,8,0,,,0.0037558097,2008-08-07 18:00:00
44,2008,8,0,,,0.0013037386,2008-08-15 08:00:00
45,2008,8,0,,,0.0018851137,2008-08-12 18:00:00
46,2008,8,0,,,0.0015050162,2008-08-15 02:00:00
47,2008,8,0,,,0.0027246033,2008-08-12 18:00:00
0,2009,6,0,,,0.002644079,2009-06-06 02:00:00
1,2009,6,0,,,0.0017048754,2009-06-15 17:00:00
2,2009,6,0,,,0.0015641901,2009-06-15 18:00:00
3,2009,6,0,,,0.0029064848,2009-06-06 05:00:00
4,2009,6,0,,,0.0034547076,2009-06-06 05:00:00
5,2009,6,0,,,0.0062545803,2009-06-06 11:00:00
6,2009,6,0,,,0.0038264985,2009-06-06 12:00:00
7,2009,6,0,,,0.0023801024,2009-06-06 12:00:00
8,2009,6,0,,,0.0026551837,2009-06-05 19:00:00
9,2009,6,0,,,0.001798307,2009-06-05 21:00:00
10,2009,6,0,,,0.0010496329,2009-06-15 18:00:00
11,2009,6,0,,,0.001216503,2009-06-02 00:00:00
12,2009,6,0,,,0.0039972854,2009-06-06 06:00:00
13,2009,6,0,,,0.0053137136,2009-06-06 11:00:00
14,2009,6,0,,,0.003941787,2009-06-06 12:00:00
15,2009,6,0,,,0.003039078,2009-06-06 12:00:00
16,2009,6,0,,,0.0022949674,2009-06-05 21:00:00
17,2009,6,0,,,0.0017902417,2009-06-19 08:00:00
18,2009,6,0,,,0.0012901569,2009-06-05 22:00:00
19,2009,6,0,,,0.0009506873,2009-06-26 20:00:00
20,2009,6,0,,,0.0015249328,2009-06-06 05:00:00
21,2009,6,0,,,0.003613541,2009-06-06 07:00:00
22,2009,6,0,,,0.0020428307,2009-06-06 11:00:00
23,2009,6,0,,,0.0020892476,2009-06-06 12:00:00
24,2009,6,0,,,0.0020266925,2009-06-06 00:00:00
25,2009,6,0,,,0.0016564714,2009-06-06 01:00:00
26,2009,6,0,,,0.0015536188,2009-06-14 08:00:00
27,2009,6,0,,,0.0016023751,2009-06-19 08:00:00
28,2009,6,0,,,0.0010699995,2009-06-09 01:00:00
29,2009,6,0,,,0.0018173523,2009-06-16 06:00:00
30,2009,6,0,,,0.0016566504,2009-06-06 07:00:00
31,2009,6,0,,,0.0016082834,2009-06-15 20:00:00
32,2009,6,0,,,0.0015646442,2009-06-26 22:00:00
33,2009,6,0,,,0.0012039494,2009-06-10 22:00:00
34,2009,6,0,,,0.0014029173,2009-06-01 10:00:00
35,2009,6,0,,,0.0016190307,2009-06-06 02:00:00
36,2009,6,0,,,0.0012059101,2009-06-01 06:00:00
37,2009,6,0,,,0.0016795978,2009-06-01 14:00:00
38,2009,6,0,,,0.0023473848,2009-06-01 16:00:00
39,2009,6,0,,,0.0013913416,2009-06-01 18:00:00
40,2009,6,0,,,0.0035371424,2009-06-15 07:00:00
41,2009,6,0,,,0.00126746,2009-06-01 10:00:00
42,2009,6,0,,,0.0027865341,2009-06-01 11:00:00
43,2009,6,0,,,0.0010621627,2009-06-26 15:00:00
44,2009,6,0,,,0.0032508466,2009-06-01 15:00:00
45,2009,6,0,,,0.0017262999,2009-06-11 00:00:00
46,2009,6,0,,,0.0018666188,2009-06-01 22:00:00
47,2009,6,0,,,0.0015341466,2009-06-06 08:00:00
0,2009,7,0,,,0.0006639987,2009-07-05 11:00:00
1,2009,7,0,,,0.0025531882,2009-07-27 17:00:00
2,2009,7,0,,,0.001339912,2009-07-27 18:00:00
3,2009,7,0,,,0.003056571,2009-07-17 11:00:00
4,2009,7,0,,,0.0032090154,2009-07-17 15:00:00
5,2009,7,0,,,0.0018063869,2009-07-17 16:00:00
6,2009,7,0,,,0.003958111,2009-07-07 02:00:00
7,2009,7,0,,,0.006512396,2009-07-07 03:00:00
8,2009,7,0,,,0.0016768293,2009-07-17 08:00:00
9,2009,7,0,,,0.0028709606,2009-07-27 20:00:00
10,2009,7,0,,,0.0024969038,2009-07-27 21:00:00
11,2009,7,0,,,0.0021123884,2009-07-23 14:00:00
12,2009,7,0,,,0.003324886,2009-07-17 12:00:00
13,2009,7,0,,,0.0022372566,2009-07-04 15:00:00
14,2009,7,0,,,0.0046132766,2009-07-17 16:00:00
15,2009,7,0,,,0.0024803544,2009-07-06 20:00:00
16,2009,7,0,,,0.0032682323,2009-07-05 11:00:00
17,2009,7,0,,,0.0021936058,2009-07-27 19:00:00
18,2009,7,0,,,0.0028662095,2009-07-27 20:00:00
19,2009,7,0,,,0.0030755387,2009-07-05 13:00:00
20,2009,7,0,,,0.003433871,2009-07-27 21:00:00
21,2009,7,0,,,0.0043799956,2009-07-17 12:00:00
22,2009,7,0,,,0.006527396,2009-07-17 14:00:00
23,2009,7,0,,,0.0049069636,2009-07-17 19:00:00
24,2009,7,0,,,0.003197205,2009-07-27 18:00:00
25,2009,7,0,,,0.0019479869,2009-07-17 04:00:00
26,2009,7,0,,,0.0043631764,2009-07-27 19:00:00
27,2009,7,0,,,0.003761831,2009-07-27 20:00:00
28,2009,7,0,,,0.0032815374,2009-07-23 14:00:00
29,2009,7,0,,,0.00573334,2009-07-17 12:00:00
30,2009,7,0,,,0.0031522277,2009-07-27 22:00:00
31,2009,7,0,,,0.0035090086,2009-07-23 18:00:00
32,2009,7,0,,,0.0019355562,2009-07-05 22:00:00
33,2009,7,0,,,0.0014601595,2009-07-16 17:00:00
34,2009,7,0,,,0.0025257003,2009-07-17 06:00:00
35,2009,7,0,,,0.0017634808,2009-07-27 19:00:00
36,2009,7,0,,,0.004932543,2009-07-27 20:00:00
37,2009,7,0,,,0.0026355109,2009-07-23 16:00:00
38,2009,7,0,,,0.004387343,2009-07-17 11:00:00
39,2009,7,0,,,0.004466218,2009-07-27 22:00:00
40,2009,7,0,,,0.0033877257,2009-07-17 03:00:00
41,2009,7,0,,,0.0034535234,2009-07-05 23:00:00
42,2009,7,0,,,0.0025367446,2009-07-06 00:00:00
43,2009,7,0,,,0.0019033849,2009-07-27 19:00:00
44,2009,7,0,,,0.0013787713,2009-07-15 00:00:00
45,2009,7,0,,,0.0034976755,2009-07-27 20:00:00
46,2009,7,0,,,0.0042948984,2009-07-27 21:00:00
47,2009,7,0,,,0.0029808227,2009-07-27 22:00:00
0,2009,8,0,,,0.0011204041,2009-08-26 20:00:00
1,2009,8,0,,,0.0026938259,2009-08-20 19:00:00
2,2009,8,0,,,0.0035499772,2009-08-15 15:00:00
3,2009,8,0,,,0.0040728687,2009-08-25 15:00:00
4,2009,8,0,,,0.0027608469,2009-08-25 19:00:00
5,2009,8,0,,,0.0015528149,2009-08-15 03:00:00
6,2009,8,0,,,0.0026427214,2009-08-25 20:00:00
7,2009,8,0,,,0.0045827967,2009-08-25 19:00:00
8,2009,8,0,,,0.000846147,2009-08-25 16:00:00
9,2009,8,0,,,0.00081532466,2009-08-08 08:00:00
10,2009,8,0,,,0.002122556,2009-08-24 19:00:00
11,2009,8,0,,,0.0027199865,2009-08-08 16:00:00
12,2009,8,0,,,0.004621682,2009-08-02 11:00:00
13,2009,8,0,,,0.0030596177,2009-08-25 17:00:00
14,2009,8,0,,,0.0049817474,2009-08-01 20:00:00
15,2009,8,0,,,0.004376827,2009-08-25 19:00:00
16,2009,8,0,,,0.004352395,2009-08-21 04:00:00
17,2009,8,0,,,0.0008382421,2009-08-21 05:00:00
18,2009,8,0,,,0.0015920647,2009-08-19 15:00:00
19,2009,8,0,,,0.0028767425,2009-08-19 16:00:00
20,2009,8,0,,,0.0031091906,2009-08-25 16:00:00
21,2009,8,0,,,0.0025183773,2009-08-02 11:00:00
22,2009,8,0,,,0.0030375007,2009-08-08 12:00:00
23,2009,8,0,,,0.0020953158,2009-08-15 16:00:00
24,2009,8,0,,,0.002440332,2009-08-15 22:00:00
25,2009,8,0,,,0.0019737491,2009-08-21 05:00:00
26,2009,8,0,,,0.0029275017,2009-08-15 18:00:00
27,2009,8,0,,,0.002208753,2009-08-19 17:00:00
28,2009,8,0,,,0.0033204393,2009-08-19 17:00:00
29,2009,8,0,,,0.002745994,2009-08-25 16:00:00
30,2009,8,0,,,0.0043478524,2009-08-25 17:00:00
31,2009,8,0,,,0.0024801386,2009-08-02 13:00:00
32,2009,8,0,,,0.0015223919,2009-08-08 05:00:00
33,2009,8,0,,,0.0018089322,2009-08-21 04:00:00
34,2009,8,0,,,0.0032629506,2009-08-20 21:00:00
35,2009,8,0,,,0.0027094595,2009-08-21 06:00:00
36,2009,8,0,,,0.002346579,2009-08-19 18:00:00
37,2009,8,0,,,0.0012264362,2009-08-21 07:00:00
38,2009,8,0,,,0.0013962153,2009-08-03 10:00:00
39,2009,8,0,,,0.0028496538,2009-08-25 18:00:00
40,2009,8,0,,,0.0040382575,2009-08-15 22:00:00
41,2009,8,0,,,0.0021780243,2009-08-08 06:00:00
42,2009,8,0,,,0.0016209314,2009-08-15 23:00:00
43,2009,8,0,,,0.0018825682,2009-08-25 14:00:00
44,2009,8,0,,,0.0031335347,2009-08-21 06:00:00
45,2009,8,0,,,0.0037604412,2009-08-08 09:00:00
46,2009,8,0,,,0.002159771,2009-08-15 18:00:00
47,2009,8,0,,,0.0013501331,2009-08-16 10:00:00
