rlat,rlon,block,block1,block2,block3,block4
0.08,-2.72,12,12,18,6,13
0.1,-2.72,12,12,18,13,6
0.12,-2.72,12,12,18,13,6
0.14,-2.72,12,12,18,13,6
0.16,-2.72,12,12,18,13,6
0.18,-2.72,12,12,18,13,19
0.2,-2.72,12,12,18,13,24
0.22,-2.72,12,12,18,24,13
0.24,-2.72,18,18,12,24,19
0.26,-2.72,18,18,12,24,19
0.28,-2.72,18,18,12,24,19
0.3,-2.72,18,18,12,24,19
0.32,-2.72,18,18,12,24,19
0.34,-2.72,18,18,12,24,19
0.36,-2.72,18,18,12,24,19
0.38,-2.72,18,18,12,24,19
0.4,-2.72,18,18,12,24,19
0.42,-2.72,18,18,24,12,19
0.44,-2.72,18,18,24,12,19
0.46,-2.72,18,18,24,12,19
0.48,-2.72,18,18,24,12,19
0.5,-2.72,18,18,24,12,19
0.52,-2.72,18,18,24,12,19
0.54,-2.72,18,18,24,12,19
0.56,-2.72,18,18,24,12,19
0.58,-2.72,18,18,24,19,12
0.6,-2.72,18,18,24,19,12
0.62,-2.72,18,18,24,19,25
0.64,-2.72,18,18,24,19,25
0.66,-2.72,18,18,24,25,19
0.68,-2.72,18,18,24,25,19
0.7,-2.72,18,18,24,25,19
0.72,-2.72,24,24,18,25,19
0.74,-2.72,24,24,18,25,19
0.76,-2.72,24,24,18,25,19
0.78,-2.72,24,24,18,25,19
0.8,-2.72,24,24,18,25,19
0.82,-2.72,24,24,18,25,19
0.84,-2.72,24,24,18,25,19
0.86,-2.72,24,24,18,25,19
0.88,-2.72,24,24,18,25,19
0.9,-2.72,24,24,18,25,19
0.92,-2.72,24,24,18,25,19
0.94,-2.72,24,24,18,25,19
-1.2,-2.7,0,0,1,6,7
-1.18,-2.7,0,0,1,6,7
-1.16,-2.7,0,0,1,6,7
-1.14,-2.7,0,0,1,6,7
-1.12,-2.7,0,0,1,6,7
-1.1,-2.7,0,0,1,6,7
-1.08,-2.7,0,0,1,6,7
-1.06,-2.7,0,0,1,6,7
-1.04,-2.7,0,0,6,1,7
-1.02,-2.7,0,0,6,1,7
-1.0,-2.7,0,0,6,1,7
-0.98,-2.7,0,0,6,1,7
-0.96,-2.7,0,0,6,1,7
-0.94,-2.7,0,0,6,1,7
-0.92,-2.7,0,0,6,1,7
-0.9,-2.7,0,0,6,1,7
-0.88,-2.7,0,0,6,1,7
-0.86,-2.7,0,0,6,1,7
-0.84,-2.7,0,0,6,1,7
-0.82,-2.7,0,0,6,1,7
-0.8,-2.7,0,0,6,1,7
-0.78,-2.7,0,0,6,1,7
-0.76,-2.7,0,0,6,1,7
-0.74,-2.7,0,0,6,1,7
-0.72,-2.7,6,6,0,7,1
-0.7,-2.7,6,6,0,7,1
-0.68,-2.7,6,6,0,7,1
-0.66,-2.7,6,6,0,7,1
-0.64,-2.7,6,6,0,7,12
-0.62,-2.7,6,6,0,7,12
-0.6,-2.7,6,6,0,7,12
-0.58,-2.7,6,6,0,7,12
-0.56,-2.7,6,6,0,12,7
-0.54,-2.7,6,6,0,12,7
-0.52,-2.7,6,6,0,12,7
-0.5,-2.7,6,6,0,12,7
-0.48,-2.7,6,6,12,0,7
-0.46,-2.7,6,6,12,0,7
-0.44,-2.7,6,6,12,0,7
-0.42,-2.7,6,6,12,0,7
-0.4,-2.7,6,6,12,7,0
-0.38,-2.7,6,6,12,7,0
-0.36,-2.7,6,6,12,7,0
-0.34,-2.7,6,6,12,7,0
-0.32,-2.7,6,6,12,7,13
-0.3,-2.7,6,6,12,7,13
-0.28,-2.7,6,6,12,7,13
-0.26,-2.7,6,6,12,7,13
-0.24,-2.7,12,12,6,13,7
-0.22,-2.7,12,12,6,13,7
-0.2,-2.7,12,12,6,13,7
-0.18,-2.7,12,12,6,13,7
-0.16,-2.7,12,12,6,13,18
-0.14,-2.7,12,12,6,13,18
-0.12,-2.7,12,12,6,13,18
-0.1,-2.7,12,12,6,13,18
-0.08,-2.7,12,12,6,18,13
-0.06,-2.7,12,12,6,18,13
-0.04,-2.7,12,12,6,18,13
-0.02,-2.7,12,12,6,18,13
0.0,-2.7,12,12,18,6,13
0.02,-2.7,12,12,18,6,13
0.04,-2.7,12,12,18,6,13
0.06,-2.7,12,12,18,6,13
0.08,-2.7,12,12,18,13,6
0.1,-2.7,12,12,18,13,6
0.12,-2.7,12,12,18,13,6
0.14,-2.7,12,12,18,13,6
0.16,-2.7,12,12,18,13,19
0.18,-2.7,12,12,18,13,19
0.2,-2.7,12,12,18,13,19
0.22,-2.7,12,12,18,13,24
0.24,-2.7,18,18,12,24,19
0.26,-2.7,18,18,12,24,19
0.28,-2.7,18,18,12,24,19
0.3,-2.7,18,18,12,24,19
0.32,-2.7,18,18,12,24,19
0.34,-2.7,18,18,12,24,19
0.36,-2.7,18,18,12,24,19
0.38,-2.7,18,18,12,24,19
0.4,-2.7,18,18,12,24,19
0.42,-2.7,18,18,24,12,19
0.44,-2.7,18,18,24,12,19
0.46,-2.7,18,18,24,12,19
0.48,-2.7,18,18,24,12,19
0.5,-2.7,18,18,24,12,19
0.52,-2.7,18,18,24,12,19
0.54,-2.7,18,18,24,12,19
0.56,-2.7,18,18,24,19,12
0.58,-2.7,18,18,24,19,12
0.6,-2.7,18,18,24,19,25
0.62,-2.7,18,18,24,19,25
0.64,-2.7,18,18,24,19,25
0.66,-2.7,18,18,24,25,19
0.68,-2.7,18,18,24,25,19
0.7,-2.7,18,18,24,25,19
0.72,-2.7,24,24,18,25,19
0.74,-2.7,24,24,18,25,19
0.76,-2.7,24,24,18,25,19
0.78,-2.7,24,24,18,25,19
0.8,-2.7,24,24,18,25,19
0.82,-2.7,24,24,18,25,19
0.84,-2.7,24,24,18,25,19
0.86,-2.7,24,24,18,25,19
0.88,-2.7,24,24,18,25,19
0.9,-2.7,24,24,18,25,19
0.92,-2.7,24,24,18,25,19
0.94,-2.7,24,24,18,25,19
-1.2,-2.68,0,0,1,6,7
-1.18,-2.68,0,0,1,6,7
-1.16,-2.68,0,0,1,6,7
-1.14,-2.68,0,0,1,6,7
-1.12,-2.68,0,0,1,6,7
-1.1,-2.68,0,0,1,6,7
-1.08,-2.68,0,0,1,6,7
-1.06,-2.68,0,0,1,6,7
-1.04,-2.68,0,0,1,6,7
-1.02,-2.68,0,0,6,1,7
-1.0,-2.68,0,0,6,1,7
-0.98,-2.68,0,0,6,1,7
-0.96,-2.68,0,0,6,1,7
-0.94,-2.68,0,0,6,1,7
-0.92,-2.68,0,0,6,1,7
-0.9,-2.68,0,0,6,1,7
-0.88,-2.68,0,0,6,1,7
-0.86,-2.68,0,0,6,1,7
-0.84,-2.68,0,0,6,1,7
-0.82,-2.68,0,0,6,1,7
-0.8,-2.68,0,0,6,1,7
-0.78,-2.68,0,0,6,1,7
-0.76,-2.68,0,0,6,1,7
-0.74,-2.68,0,0,6,1,7
-0.72,-2.68,6,6,0,7,1
-0.7,-2.68,6,6,0,7,1
-0.68,-2.68,6,6,0,7,1
-0.66,-2.68,6,6,0,7,1
-0.64,-2.68,6,6,0,7,12
-0.62,-2.68,6,6,0,7,12
-0.6,-2.68,6,6,0,7,12
-0.58,-2.68,6,6,0,7,12
-0.56,-2.68,6,6,0,7,12
-0.54,-2.68,6,6,0,12,7
-0.52,-2.68,6,6,0,12,7
-0.5,-2.68,6,6,0,12,7
-0.48,-2.68,6,6,12,0,7
-0.46,-2.68,6,6,12,0,7
-0.44,-2.68,6,6,12,0,7
-0.42,-2.68,6,6,12,7,0
-0.4,-2.68,6,6,12,7,0
-0.38,-2.68,6,6,12,7,0
-0.36,-2.68,6,6,12,7,0
-0.34,-2.68,6,6,12,7,0
-0.32,-2.68,6,6,12,7,13
-0.3,-2.68,6,6,12,7,13
-0.28,-2.68,6,6,12,7,13
-0.26,-2.68,6,6,12,7,13
-0.24,-2.68,12,12,6,13,7
-0.22,-2.68,12,12,6,13,7
-0.2,-2.68,12,12,6,13,7
-0.18,-2.68,12,12,6,13,7
-0.16,-2.68,12,12,6,13,18
-0.14,-2.68,12,12,6,13,18
-0.12,-2.68,12,12,6,13,18
-0.1,-2.68,12,12,6,13,18
-0.08,-2.68,12,12,6,13,18
-0.06,-2.68,12,12,6,18,13
-0.04,-2.68,12,12,6,18,13
-0.02,-2.68,12,12,6,18,13
0.0,-2.68,12,12,18,6,13
0.02,-2.68,12,12,18,6,13
0.04,-2.68,12,12,18,6,13
0.06,-2.68,12,12,18,13,6
0.08,-2.68,12,12,18,13,6
0.1,-2.68,12,12,18,13,6
0.12,-2.68,12,12,18,13,6
0.14,-2.68,12,12,18,13,6
0.16,-2.68,12,12,18,13,19
0.18,-2.68,12,12,18,13,19
0.2,-2.68,12,12,18,13,19
0.22,-2.68,12,12,18,13,19
0.24,-2.68,18,18,12,24,19
0.26,-2.68,18,18,12,24,19
0.28,-2.68,18,18,12,24,19
0.3,-2.68,18,18,12,24,19
0.32,-2.68,18,18,12,24,19
0.34,-2.68,18,18,12,24,19
0.36,-2.68,18,18,12,24,19
0.38,-2.68,18,18,12,24,19
0.4,-2.68,18,18,12,24,19
0.42,-2.68,18,18,24,12,19
0.44,-2.68,18,18,24,12,19
0.46,-2.68,18,18,24,12,19
0.48,-2.68,18,18,24,12,19
0.5,-2.68,18,18,24,12,19
0.52,-2.68,18,18,24,12,19
0.54,-2.68,18,18,24,19,12
0.56,-2.68,18,18,24,19,12
0.58,-2.68,18,18,24,19,12
0.6,-2.68,18,18,24,19,25
0.62,-2.68,18,18,24,19,25
0.64,-2.68,18,18,24,19,25
0.66,-2.68,18,18,24,25,19
0.68,-2.68,18,18,24,25,19
0.7,-2.68,18,18,24,25,19
0.72,-2.68,24,24,18,25,19
0.74,-2.68,24,24,18,25,19
0.76,-2.68,24,24,18,25,19
0.78,-2.68,24,24,18,25,19
0.8,-2.68,24,24,18,25,19
0.82,-2.68,24,24,18,25,19
0.84,-2.68,24,24,18,25,19
0.86,-2.68,24,24,18,25,19
0.88,-2.68,24,24,18,25,19
0.9,-2.68,24,24,18,25,19
0.92,-2.68,24,24,18,25,19
0.94,-2.68,24,24,18,25,19
-1.2,-2.66,0,0,1,6,7
-1.18,-2.66,0,0,1,6,7
-1.16,-2.66,0,0,1,6,7
-1.14,-2.66,0,0,1,6,7
-1.12,-2.66,0,0,1,6,7
-1.1,-2.66,0,0,1,6,7
-1.08,-2.66,0,0,1,6,7
-1.06,-2.66,0,0,1,6,7
-1.04,-2.66,0,0,1,6,7
-1.02,-2.66,0,0,1,6,7
-1.0,-2.66,0,0,6,1,7
-0.98,-2.66,0,0,6,1,7
-0.96,-2.66,0,0,6,1,7
-0.94,-2.66,0,0,6,1,7
-0.92,-2.66,0,0,6,1,7
-0.9,-2.66,0,0,6,1,7
-0.88,-2.66,0,0,6,1,7
-0.86,-2.66,0,0,6,1,7
-0.84,-2.66,0,0,6,1,7
-0.82,-2.66,0,0,6,1,7
-0.8,-2.66,0,0,6,1,7
-0.78,-2.66,0,0,6,1,7
-0.76,-2.66,0,0,6,1,7
-0.74,-2.66,0,0,6,1,7
-0.72,-2.66,6,6,0,7,1
-0.7,-2.66,6,6,0,7,1
-0.68,-2.66,6,6,0,7,1
-0.66,-2.66,6,6,0,7,1
-0.64,-2.66,6,6,0,7,1
-0.62,-2.66,6,6,0,7,12
-0.6,-2.66,6,6,0,7,12
-0.58,-2.66,6,6,0,7,12
-0.56,-2.66,6,6,0,7,12
-0.54,-2.66,6,6,0,7,12
-0.52,-2.66,6,6,0,12,7
-0.5,-2.66,6,6,0,12,7
-0.48,-2.66,6,6,12,0,7
-0.46,-2.66,6,6,12,0,7
-0.44,-2.66,6,6,12,7,0
-0.42,-2.66,6,6,12,7,0
-0.4,-2.66,6,6,12,7,0
-0.38,-2.66,6,6,12,7,0
-0.36,-2.66,6,6,12,7,0
-0.34,-2.66,6,6,12,7,13
-0.32,-2.66,6,6,12,7,13
-0.3,-2.66,6,6,12,7,13
-0.28,-2.66,6,6,12,7,13
-0.26,-2.66,6,6,12,7,13
-0.24,-2.66,12,12,6,13,7
-0.22,-2.66,12,12,6,13,7
-0.2,-2.66,12,12,6,13,7
-0.18,-2.66,12,12,6,13,7
-0.16,-2.66,12,12,6,13,7
-0.14,-2.66,12,12,6,13,18
-0.12,-2.66,12,12,6,13,18
-0.1,-2.66,12,12,6,13,18
-0.08,-2.66,12,12,6,13,18
-0.06,-2.66,12,12,6,13,18
-0.04,-2.66,12,12,6,18,13
-0.02,-2.66,12,12,6,18,13
0.0,-2.66,12,12,18,6,13
0.02,-2.66,12,12,18,6,13
0.04,-2.66,12,12,18,13,6
0.06,-2.66,12,12,18,13,6
0.08,-2.66,12,12,18,13,6
0.1,-2.66,12,12,18,13,6
0.12,-2.66,12,12,18,13,6
0.14,-2.66,12,12,18,13,19
0.16,-2.66,12,12,18,13,19
0.18,-2.66,12,12,18,13,19
0.2,-2.66,12,12,18,13,19
0.22,-2.66,12,12,18,13,19
0.24,-2.66,18,18,12,19,13
0.26,-2.66,18,18,12,19,24
0.28,-2.66,18,18,12,24,19
0.3,-2.66,18,18,12,24,19
0.32,-2.66,18,18,12,24,19
0.34,-2.66,18,18,12,24,19
0.36,-2.66,18,18,12,24,19
0.38,-2.66,18,18,12,24,19
0.4,-2.66,18,18,12,24,19
0.42,-2.66,18,18,24,12,19
0.44,-2.66,18,18,24,12,19
0.46,-2.66,18,18,24,12,19
0.48,-2.66,18,18,24,12,19
0.5,-2.66,18,18,24,12,19
0.52,-2.66,18,18,24,19,12
0.54,-2.66,18,18,24,19,12
0.56,-2.66,18,18,24,19,12
0.58,-2.66,18,18,24,19,25
0.6,-2.66,18,18,24,19,25
0.62,-2.66,18,18,24,19,25
0.64,-2.66,18,18,24,19,25
0.66,-2.66,18,18,24,25,19
0.68,-2.66,18,18,24,25,19
0.7,-2.66,18,18,24,25,19
0.72,-2.66,24,24,18,25,19
0.74,-2.66,24,24,18,25,19
0.76,-2.66,24,24,18,25,19
0.78,-2.66,24,24,18,25,19
0.8,-2.66,24,24,18,25,19
0.82,-2.66,24,24,18,25,19
0.84,-2.66,24,24,18,25,19
0.86,-2.66,24,24,18,25,19
0.88,-2.66,24,24,18,25,19
0.9,-2.66,24,24,18,25,19
0.92,-2.66,24,24,18,25,19
0.94,-2.66,24,24,18,25,19
-1.2,-2.64,0,0,1,6,7
-1.18,-2.64,0,0,1,6,7
-1.16,-2.64,0,0,1,6,7
-1.14,-2.64,0,0,1,6,7
-1.12,-2.64,0,0,1,6,7
-1.1,-2.64,0,0,1,6,7
-1.08,-2.64,0,0,1,6,7
-1.06,-2.64,0,0,1,6,7
-1.04,-2.64,0,0,1,6,7
-1.02,-2.64,0,0,1,6,7
-1.0,-2.64,0,0,1,6,7
-0.98,-2.64,0,0,6,1,7
-0.96,-2.64,0,0,6,1,7
-0.94,-2.64,0,0,6,1,7
-0.92,-2.64,0,0,6,1,7
-0.9,-2.64,0,0,6,1,7
-0.88,-2.64,0,0,6,1,7
-0.86,-2.64,0,0,6,1,7
-0.84,-2.64,0,0,6,1,7
-0.82,-2.64,0,0,6,1,7
-0.8,-2.64,0,0,6,1,7
-0.78,-2.64,0,0,6,1,7
-0.76,-2.64,0,0,6,1,7
-0.74,-2.64,0,0,6,1,7
-0.72,-2.64,6,6,0,7,1
-0.7,-2.64,6,6,0,7,1
-0.68,-2.64,6,6,0,7,1
-0.66,-2.64,6,6,0,7,1
-0.64,-2.64,6,6,0,7,1
-0.62,-2.64,6,6,0,7,12
-0.6,-2.64,6,6,0,7,12
-0.58,-2.64,6,6,0,7,12
-0.56,-2.64,6,6,0,7,12
-0.54,-2.64,6,6,0,7,12
-0.52,-2.64,6,6,0,7,12
-0.5,-2.64,6,6,0,12,7
-0.48,-2.64,6,6,12,0,7
-0.46,-2.64,6,6,12,7,0
-0.44,-2.64,6,6,12,7,0
-0.42,-2.64,6,6,12,7,0
-0.4,-2.64,6,6,12,7,0
-0.38,-2.64,6,6,12,7,0
-0.36,-2.64,6,6,12,7,0
-0.34,-2.64,6,6,12,7,13
-0.32,-2.64,6,6,12,7,13
-0.3,-2.64,6,6,12,7,13
-0.28,-2.64,6,6,12,7,13
-0.26,-2.64,6,6,12,7,13
-0.24,-2.64,12,12,6,13,7
-0.22,-2.64,12,12,6,13,7
-0.2,-2.64,12,12,6,13,7
-0.18,-2.64,12,12,6,13,7
-0.16,-2.64,12,12,6,13,7
-0.14,-2.64,12,12,6,13,18
-0.12,-2.64,12,12,6,13,18
-0.1,-2.64,12,12,6,13,18
-0.08,-2.64,12,12,6,13,18
-0.06,-2.64,12,12,6,13,18
-0.04,-2.64,12,12,6,13,18
-0.02,-2.64,12,12,6,18,13
0.0,-2.64,12,12,18,6,13
0.02,-2.64,12,12,18,13,6
0.04,-2.64,12,12,18,13,6
0.06,-2.64,12,12,18,13,6
0.08,-2.64,12,12,18,13,6
0.1,-2.64,12,12,18,13,6
0.12,-2.64,12,12,18,13,6
0.14,-2.64,12,12,18,13,19
0.16,-2.64,12,12,18,13,19
0.18,-2.64,12,12,18,13,19
0.2,-2.64,12,12,18,13,19
0.22,-2.64,12,12,18,13,19
0.24,-2.64,18,18,12,19,13
0.26,-2.64,18,18,12,19,24
0.28,-2.64,18,18,12,19,24
0.3,-2.64,18,18,12,24,19
0.32,-2.64,18,18,12,24,19
0.34,-2.64,18,18,12,24,19
0.36,-2.64,18,18,12,24,19
0.38,-2.64,18,18,12,24,19
0.4,-2.64,18,18,12,24,19
0.42,-2.64,18,18,24,12,19
0.44,-2.64,18,18,24,12,19
0.46,-2.64,18,18,24,12,19
0.48,-2.64,18,18,24,12,19
0.5,-2.64,18,18,24,19,12
0.52,-2.64,18,18,24,19,12
0.54,-2.64,18,18,24,19,12
0.56,-2.64,18,18,24,19,12
0.58,-2.64,18,18,24,19,25
0.6,-2.64,18,18,24,19,25
0.62,-2.64,18,18,24,19,25
0.64,-2.64,18,18,24,19,25
0.66,-2.64,18,18,24,25,19
0.68,-2.64,18,18,24,25,19
0.7,-2.64,18,18,24,25,19
0.72,-2.64,24,24,18,25,19
0.74,-2.64,24,24,18,25,19
0.76,-2.64,24,24,18,25,19
0.78,-2.64,24,24,18,25,19
0.8,-2.64,24,24,18,25,19
0.82,-2.64,24,24,18,25,19
0.84,-2.64,24,24,18,25,19
0.86,-2.64,24,24,18,25,19
0.88,-2.64,24,24,18,25,19
0.9,-2.64,24,24,18,25,19
0.92,-2.64,24,24,18,25,19
0.94,-2.64,24,24,18,25,19
-1.2,-2.62,0,0,1,6,7
-1.18,-2.62,0,0,1,6,7
-1.16,-2.62,0,0,1,6,7
-1.14,-2.62,0,0,1,6,7
-1.12,-2.62,0,0,1,6,7
-1.1,-2.62,0,0,1,6,7
-1.08,-2.62,0,0,1,6,7
-1.06,-2.62,0,0,1,6,7
-1.04,-2.62,0,0,1,6,7
-1.02,-2.62,0,0,1,6,7
-1.0,-2.62,0,0,1,6,7
-0.98,-2.62,0,0,1,6,7
-0.96,-2.62,0,0,6,1,7
-0.94,-2.62,0,0,6,1,7
-0.92,-2.62,0,0,6,1,7
-0.9,-2.62,0,0,6,1,7
-0.88,-2.62,0,0,6,1,7
-0.86,-2.62,0,0,6,1,7
-0.84,-2.62,0,0,6,1,7
-0.82,-2.62,0,0,6,1,7
-0.8,-2.62,0,0,6,1,7
-0.78,-2.62,0,0,6,1,7
-0.76,-2.62,0,0,6,1,7
-0.74,-2.62,0,0,6,1,7
-0.72,-2.62,6,6,0,7,1
-0.7,-2.62,6,6,0,7,1
-0.68,-2.62,6,6,0,7,1
-0.66,-2.62,6,6,0,7,1
-0.64,-2.62,6,6,0,7,1
-0.62,-2.62,6,6,0,7,1
-0.6,-2.62,6,6,0,7,12
-0.58,-2.62,6,6,0,7,12
-0.56,-2.62,6,6,0,7,12
-0.54,-2.62,6,6,0,7,12
-0.52,-2.62,6,6,0,7,12
-0.5,-2.62,6,6,0,7,12
-0.48,-2.62,6,6,12,7,0
-0.46,-2.62,6,6,12,7,0
-0.44,-2.62,6,6,12,7,0
-0.42,-2.62,6,6,12,7,0
-0.4,-2.62,6,6,12,7,0
-0.38,-2.62,6,6,12,7,0
-0.36,-2.62,6,6,12,7,13
-0.34,-2.62,6,6,12,7,13
-0.32,-2.62,6,6,12,7,13
-0.3,-2.62,6,6,12,7,13
-0.28,-2.62,6,6,12,7,13
-0.26,-2.62,6,6,12,7,13
-0.24,-2.62,12,12,6,13,7
-0.22,-2.62,12,12,6,13,7
-0.2,-2.62,12,12,6,13,7
-0.18,-2.62,12,12,6,13,7
-0.16,-2.62,12,12,6,13,7
-0.14,-2.62,12,12,6,13,7
-0.12,-2.62,12,12,6,13,18
-0.1,-2.62,12,12,6,13,18
-0.08,-2.62,12,12,6,13,18
-0.06,-2.62,12,12,6,13,18
-0.04,-2.62,12,12,6,13,18
-0.02,-2.62,12,12,6,13,18
0.0,-2.62,12,12,18,13,6
0.02,-2.62,12,12,18,13,6
0.04,-2.62,12,12,18,13,6
0.06,-2.62,12,12,18,13,6
0.08,-2.62,12,12,18,13,6
0.1,-2.62,12,12,18,13,6
0.12,-2.62,12,12,18,13,19
0.14,-2.62,12,12,18,13,19
0.16,-2.62,12,12,18,13,19
0.18,-2.62,12,12,18,13,19
0.2,-2.62,12,12,18,13,19
0.22,-2.62,12,12,18,13,19
0.24,-2.62,18,18,12,19,13
0.26,-2.62,18,18,12,19,13
0.28,-2.62,18,18,12,19,24
0.3,-2.62,18,18,12,19,24
0.32,-2.62,18,18,12,24,19
0.34,-2.62,18,18,12,24,19
0.36,-2.62,18,18,12,24,19
0.38,-2.62,18,18,12,24,19
0.4,-2.62,18,18,12,24,19
0.42,-2.62,18,18,24,12,19
0.44,-2.62,18,18,24,12,19
0.46,-2.62,18,18,24,12,19
0.48,-2.62,18,18,24,19,12
0.5,-2.62,18,18,24,19,12
0.52,-2.62,18,18,24,19,12
0.54,-2.62,18,18,24,19,12
0.56,-2.62,18,18,24,19,25
0.58,-2.62,18,18,24,19,25
0.6,-2.62,18,18,24,19,25
0.62,-2.62,18,18,24,19,25
0.64,-2.62,18,18,24,19,25
0.66,-2.62,18,18,24,25,19
0.68,-2.62,18,18,24,25,19
0.7,-2.62,18,18,24,25,19
0.72,-2.62,24,24,18,25,19
0.74,-2.62,24,24,18,25,19
0.76,-2.62,24,24,18,25,19
0.78,-2.62,24,24,18,25,19
0.8,-2.62,24,24,18,25,19
0.82,-2.62,24,24,18,25,19
0.84,-2.62,24,24,18,25,19
0.86,-2.62,24,24,18,25,19
0.88,-2.62,24,24,18,25,19
0.9,-2.62,24,24,18,25,19
0.92,-2.62,24,24,18,25,19
0.94,-2.62,24,24,18,25,19
-1.2,-2.6,0,0,1,6,7
-1.18,-2.6,0,0,1,6,7
-1.16,-2.6,0,0,1,6,7
-1.14,-2.6,0,0,1,6,7
-1.12,-2.6,0,0,1,6,7
-1.1,-2.6,0,0,1,6,7
-1.08,-2.6,0,0,1,6,7
-1.06,-2.6,0,0,1,6,7
-1.04,-2.6,0,0,1,6,7
-1.02,-2.6,0,0,1,6,7
-1.0,-2.6,0,0,1,6,7
-0.98,-2.6,0,0,1,6,7
-0.96,-2.6,0,0,1,6,7
-0.94,-2.6,0,0,6,1,7
-0.92,-2.6,0,0,6,1,7
-0.9,-2.6,0,0,6,1,7
-0.88,-2.6,0,0,6,1,7
-0.86,-2.6,0,0,6,1,7
-0.84,-2.6,0,0,6,1,7
-0.82,-2.6,0,0,6,1,7
-0.8,-2.6,0,0,6,1,7
-0.78,-2.6,0,0,6,1,7
-0.76,-2.6,0,0,6,1,7
-0.74,-2.6,0,0,6,1,7
-0.72,-2.6,6,6,0,7,1
-0.7,-2.6,6,6,0,7,1
-0.68,-2.6,6,6,0,7,1
-0.66,-2.6,6,6,0,7,1
-0.64,-2.6,6,6,0,7,1
-0.62,-2.6,6,6,0,7,1
-0.6,-2.6,6,6,0,7,12
-0.58,-2.6,6,6,0,7,12
-0.56,-2.6,6,6,0,7,12
-0.54,-2.6,6,6,0,7,12
-0.52,-2.6,6,6,0,7,12
-0.5,-2.6,6,6,7,0,12
-0.48,-2.6,6,6,7,12,0
-0.46,-2.6,6,6,12,7,0
-0.44,-2.6,6,6,12,7,0
-0.42,-2.6,6,6,12,7,0
-0.4,-2.6,6,6,12,7,0
-0.38,-2.6,6,6,12,7,0
-0.36,-2.6,6,6,12,7,13
-0.34,-2.6,6,6,12,7,13
-0.32,-2.6,6,6,12,7,13
-0.3,-2.6,6,6,12,7,13
-0.28,-2.6,6,6,12,7,13
-0.26,-2.6,6,6,12,7,13
-0.24,-2.6,12,12,6,13,7
-0.22,-2.6,12,12,6,13,7
-0.2,-2.6,12,12,6,13,7
-0.18,-2.6,12,12,6,13,7
-0.16,-2.6,12,12,6,13,7
-0.14,-2.6,12,12,6,13,7
-0.12,-2.6,12,12,6,13,18
-0.1,-2.6,12,12,6,13,18
-0.08,-2.6,12,12,6,13,18
-0.06,-2.6,12,12,6,13,18
-0.04,-2.6,12,12,6,13,18
-0.02,-2.6,12,12,13,6,18
0.0,-2.6,12,12,13,18,6
0.02,-2.6,12,12,18,13,6
0.04,-2.6,12,12,18,13,6
0.06,-2.6,12,12,18,13,6
0.08,-2.6,12,12,18,13,6
0.1,-2.6,12,12,18,13,6
0.12,-2.6,12,12,18,13,19
0.14,-2.6,12,12,18,13,19
0.16,-2.6,12,12,18,13,19
0.18,-2.6,12,12,18,13,19
0.2,-2.6,12,12,18,13,19
0.22,-2.6,12,12,18,13,19
0.24,-2.6,18,18,12,19,13
0.26,-2.6,18,18,12,19,13
0.28,-2.6,18,18,12,19,24
0.3,-2.6,18,18,12,19,24
0.32,-2.6,18,18,12,19,24
0.34,-2.6,18,18,12,19,24
0.36,-2.6,18,18,12,24,19
0.38,-2.6,18,18,12,24,19
0.4,-2.6,18,18,12,24,19
0.42,-2.6,18,18,24,12,19
0.44,-2.6,18,18,24,12,19
0.46,-2.6,18,18,24,19,12
0.48,-2.6,18,18,24,19,12
0.5,-2.6,18,18,24,19,12
0.52,-2.6,18,18,24,19,12
0.54,-2.6,18,18,24,19,12
0.56,-2.6,18,18,24,19,25
0.58,-2.6,18,18,24,19,25
0.6,-2.6,18,18,24,19,25
0.62,-2.6,18,18,24,19,25
0.64,-2.6,18,18,24,19,25
0.66,-2.6,18,18,24,25,19
0.68,-2.6,18,18,24,25,19
0.7,-2.6,18,18,24,25,19
0.72,-2.6,24,24,18,25,19
0.74,-2.6,24,24,18,25,19
0.76,-2.6,24,24,18,25,19
0.78,-2.6,24,24,18,25,19
0.8,-2.6,24,24,18,25,19
0.82,-2.6,24,24,18,25,19
0.84,-2.6,24,24,18,25,19
0.86,-2.6,24,24,18,25,19
0.88,-2.6,24,24,18,25,19
0.9,-2.6,24,24,18,25,19
0.92,-2.6,24,24,18,25,19
0.94,-2.6,24,24,18,25,19
-1.2,-2.58,0,0,1,6,7
-1.18,-2.58,0,0,1,6,7
-1.16,-2.58,0,0,1,6,7
-1.14,-2.58,0,0,1,6,7
-1.12,-2.58,0,0,1,6,7
-1.1,-2.58,0,0,1,6,7
-1.08,-2.58,0,0,1,6,7
-1.06,-2.58,0,0,1,6,7
-1.04,-2.58,0,0,1,6,7
-1.02,-2.58,0,0,1,6,7
-1.0,-2.58,0,0,1,6,7
-0.98,-2.58,0,0,1,6,7
-0.96,-2.58,0,0,1,6,7
-0.94,-2.58,0,0,1,6,7
-0.92,-2.58,0,0,6,1,7
-0.9,-2.58,0,0,6,1,7
-0.88,-2.58,0,0,6,1,7
-0.86,-2.58,0,0,6,1,7
-0.84,-2.58,0,0,6,1,7
-0.82,-2.58,0,0,6,1,7
-0.8,-2.58,0,0,6,1,7
-0.78,-2.58,0,0,6,1,7
-0.76,-2.58,0,0,6,1,7
